arxiv_id,pdf_url,title,authors,num_authors,journal_ref,doi,comment,category,year
2303.17857,https://arxiv.org/pdf/2303.17857.pdf,"Vision-Assisted mmWave Beam Management for Next-Generation Wireless Systems: Concepts, Solutions and Open Challenges",Kan Zheng; Haojun Yang; Ziqiang Ying; Pengshuo Wang; Lajos Hanzo,5,,,,eess.SP,2023
2303.17543,https://arxiv.org/pdf/2303.17543.pdf,Active User Identification in Fast Fading Massive Random Access Channels,Jyotish Robin; Elza Erkip,2,,,Accepted (ITW 2023). arXiv admin note: substantial text overlap with arXiv:2303.06266,eess.SP,2023
2303.17512,https://arxiv.org/pdf/2303.17512.pdf,Power-Optimal HARQ Protocol for Reliable Free Space Optical Communication,Georgios D. Chondrogiannis; Nikos A. Mitsiou; Nestor D. Chatzidiamantis; Alexandros-Apostolos A. Boulogeorgos; George K. Karagiannidis,5,,,"6 pages, 4 figures, IEEE International Conference on Communications (ICC) 2023 WS-19: 5th Workshop on ULMC6GN - Ultra-high speed, Low latency and Massive Communication for futuristic 6G Networks",eess.SP,2023
2304.01349,https://arxiv.org/pdf/2304.01349.pdf,Optimized EEG based mood detection with signal processing and deep neural networks for brain-computer interface,Subhrangshu Adhikary; Kushal Jain; Biswajit Saha; Deepraj Chowdhury,4,"Biomedical Physics & Engineering Express, Year 2023, Volume 9, Number 3",10.1088/2057-1976/acb942,,eess.SP,2023
2303.17423,https://arxiv.org/pdf/2303.17423.pdf,Reconfigurable Electromagnetic Environments: A General Framework,Davide Dardari,1,,,Submitted to JSAC - Special Issue on Electromagnetic Signal and Information Theory for Communications,eess.SP,2023
2303.17413,https://arxiv.org/pdf/2303.17413.pdf,Federated Learning from Heterogeneous Data via Controlled Bayesian Air Aggregation,Tomer Gafni; Kobi Cohen; Yonina C. Eldar,3,,,"A short version of this paper was presented at the 58th Annual Allerton Conference on Communication, Control, and Computing",eess.SP,2023
2304.00070,https://arxiv.org/pdf/2304.00070.pdf,HybridCVLNet: A Hybrid CSI Feedback System and its Domain Adaptation,Haozhen Li; Xinyu Gu; Boyuan Zhang; Dongliang Li; Zhenyu Liu; Lin Zhang,6,,,,eess.SP,2023
2303.17248,https://arxiv.org/pdf/2303.17248.pdf,Probabilistic Shaping for High-Speed Unamplified IM/DD Systems with an O-Band EML,Md Sabbir-Bin Hossain; Georg Bocherer; Talha Rahman; Tom Wettlin; Nebojsa Stojanovic; Stefano Calabro; Stephan Pachnicke,7,"IEEE Journal of Lightwave Technology, 30 March 2023",10.1109/JLT.2023.3263039,"9 pages, 12 figures",eess.SP,2023
2303.17241,https://arxiv.org/pdf/2303.17241.pdf,A Joint Model and Data Driven Method for Distributed Estimation,Meng He; Ran Li; Chuan Huang; Shulong Zhang,4,,10.1109/JIOT.2023.3322940,in IEEE Internet of Things Journal,eess.SP,2023
2303.17188,https://arxiv.org/pdf/2303.17188.pdf,High-Performance Low-Complexity Hierarchical Frequency Synchronization for Distributed Massive MIMO-OFDMA Systems,Xiao-Yang Wang; Shaoshi Yang; Tian-Hao Yuan; Hou-Yu Zhai; Jianhua Zhang; Lajos Hanzo,6,,10.1109/TVT.2023.3263971,"6 pages, 7 figures, accepted by IEEE Transactions on Vehicular Technology",eess.SP,2023
2303.17614,https://arxiv.org/pdf/2303.17614.pdf,Estimating Continuous Muscle Fatigue For Multi-Muscle Coordinated Exercise: A Pilot Study on Walking,Chunzhi Yi; Xiaolei Sun; Chunyu Zhang; Wei Jin; Jianfei Zhu; Haiqi Zhu; Baichun Wei,7,,,,eess.SP,2023
2303.17065,https://arxiv.org/pdf/2303.17065.pdf,Signal processing on large networks with group symmetries,Kathryn Beck; Mahya Ghandehari; Jeannette Janssen; Nauzer Kalyaniwalla,4,,,2 pages. This work was accepted to be presented at the Graph Signal Processing Workshop 2023,eess.SP,2023
2303.17063,https://arxiv.org/pdf/2303.17063.pdf,Colosseum as a Digital Twin: Bridging Real-World Experimentation and Wireless Network Emulation,Davide Villa; Miead Tehrani-Moayyed; Clifton Paul Robinson; Leonardo Bonati; Pedram Johari; Michele Polese; Tommaso Melodia,7,,,"17 pages, 25 figures, 3 tables",eess.SP,2023
2303.17039,https://arxiv.org/pdf/2303.17039.pdf,A Novel Pre-Coding Based PAPR Reduction Scheme for IM/DD Systems,Idris Cinemre; Gokce Hacioglu,2,"IEEE Access, vol. 12, pp. 115588-115596, 2024",10.1109/ACCESS.2024.3446579,,eess.SP,2023
2303.17013,https://arxiv.org/pdf/2303.17013.pdf,Assessing the Socio-economic Impacts of Secure Texting and Anti-Jamming Technologies in Non-Cooperative Networks,Osoro B Ogutu; Edward J Oughton; Kai Zeng; Brian L. Mark,4,,,,eess.SP,2023
2303.16986,https://arxiv.org/pdf/2303.16986.pdf,UAV-Assisted Wireless Communications: An Experimental Analysis of A2G and G2A Channels,Kamran Shafafi; Eduardo Nuno Almeida; André Coelho; Helder Fontes; Manuel Ricardo; Rui Campos,6,,10.1007/978-3-031-57523-5_19,,eess.SP,2023
2303.16873,https://arxiv.org/pdf/2303.16873.pdf,Channel Phase Processing in Wireless Networks for Human Activity Recognition,Guillermo Diaz; Iker Sobron; Iñaki Eizmendi; Iratxe landa; Manuel Velez,5,,10.1016/j.iot.2023.100960,,eess.SP,2023
2303.16797,https://arxiv.org/pdf/2303.16797.pdf,On the Impact of Control Signaling in RIS-Empowered Wireless Communications,Fabio Saggese; Victor Croisfelt; Radosław Kotaba; Kyriakos Stylianopoulos; George C. Alexandropoulos; Petar Popovski,6,,,"Submitted to IEEE TWC, the copyright may be transferred without further notice",eess.SP,2023
2303.16913,https://arxiv.org/pdf/2303.16913.pdf,Optimizing Reconfigurable Intelligent Surfaces for Short Transmissions: How Detailed Configurations can be Afforded?,Anders Enqvist; Özlem Tuğfe Demir; Cicek Cavdar; Emil Björnson,4,,10.1109/TWC.2023.3307605,"16 pages, 9 figures. This article has been accepted for publication in IEEE Transactions on Wireless Communications. This is the author's version which has not been fully edited and content may change prior to final publication. arXiv admin note: text overlap with arXiv:2303.16625",eess.SP,2023
2303.16625,https://arxiv.org/pdf/2303.16625.pdf,Optimizing Reconfigurable Intelligent Surfaces for Small Data Packets: A Subarray Approach,Anders Enqvist; Özlem Tuğfe Demir; Cicek Cavdar; Emil Björnson,4,,,"6 pages, 6 figures, ICC2022",eess.SP,2023
2303.16603,https://arxiv.org/pdf/2303.16603.pdf,Federated Learning in MIMO Satellite Broadcast System,Raphael Pinard; Mitra Hassani; Wayne Lemieux,3,,,,eess.SP,2023
2303.16559,https://arxiv.org/pdf/2303.16559.pdf,Sensing with OFDM Waveform at mmWave Band based on Micro-Doppler Analysis,Mingqing Liu; Fei Gao; Zhuangzhuang Cui; Sofie Pollin; Qingwen Liu,5,,,,eess.SP,2023
2303.16544,https://arxiv.org/pdf/2303.16544.pdf,Efficient LOS Channel Estimation for RIS-Aided Communications Under Non-Stationary Mobility,Mehdi Haghshenas; Parisa Ramezani; Emil Björnson,3,,,This paper has been accepted for presentation in IEEE ICC 2023,eess.SP,2023
2303.16523,https://arxiv.org/pdf/2303.16523.pdf,Boosting Physical Layer Black-Box Attacks with Semantic Adversaries in Semantic Communications,Zeju Li; Xinghan Liu; Guoshun Nan; Jinfei Zhou; Xinchen Lyu; Qimei Cui; Xiaofeng Tao,7,,,accepted by ICC2023,eess.SP,2023
2303.16468,https://arxiv.org/pdf/2303.16468.pdf,IMU-based Modularized Wearable Device for Human Motion Classification,Sahan Wijethunga; Shehan Kaushalya Senavirathna; Kavishka Dissanayake; Janith Bandara Senanayake; Eranda Somathilake; Upekha Hansanie Delay; Roshan Indika Godaliyadda; Mervyn Parakrama Ekanayake; Janaka Wijayakulasooriya,9,,,"10 pages, 12 figures, 28 references",eess.SP,2023
2303.16455,https://arxiv.org/pdf/2303.16455.pdf,One-Bit Covariance Reconstruction with Non-zero Thresholds: Algorithm and Performance Analysis,Yu-Hang Xiao; Lei Huang; David Ramírez; Cheng Qian; Hing Cheung So,5,,,,eess.SP,2023
2303.16407,https://arxiv.org/pdf/2303.16407.pdf,LMDA-Net:A lightweight multi-dimensional attention network for general EEG-based brain-computer interface paradigms and interpretability,Zhengqing Miao; Xin Zhang; Meirong Zhao; Dong Ming,4,,,"20 pages, 7 Figures",eess.SP,2023
2303.16278,https://arxiv.org/pdf/2303.16278.pdf,Hybrid RIS-Assisted MIMO Dual-Function Radar-Communication System,Zhuoyang Liu; Haiyang Zhang; Tianyao Huang; Feng Xu; Yonina C. Eldar,5,,,,eess.SP,2023
2303.16112,https://arxiv.org/pdf/2303.16112.pdf,Cellular EXchange Imaging (CEXI): Evaluation of a diffusion model including water exchange in cells using numerical phantoms of permeable spheres,Rémy Gardier; Juan Luis Villarreal Haro; Erick J. Canales-Rodriguez; Ileana O. Jelescu; Gabriel Girard; Jonathan Rafael-Patino; Jean-Philippe Thiran,7,Magn Reson Med. 2023; 1- 16,10.1002/mrm.29720,"7 figures, 2 tables, 21 pages, under review",eess.SP,2023
2303.16038,https://arxiv.org/pdf/2303.16038.pdf,Polar Coded Integrated Data and Energy Networking: A Deep Neural Network Assisted End-to-End Design,Luping Xiang; Jingwen Cui; Jie Hu; Kun Yang; Lajos Hanzo,5,,,,eess.SP,2023
2303.15960,https://arxiv.org/pdf/2303.15960.pdf,ASCNet-ECG: Deep Autoencoder based Attention aware Skip Connection network for ECG filtering,Raghavendra Badiger; M. Prabhakar,2,"International Journal of Engineering Trends and Technology Volume 71 Issue 2, 382-398, February 2023",10.14445/22315381/IJETT-V71I2P240,,eess.SP,2023
2304.06476,https://arxiv.org/pdf/2304.06476.pdf,Joint optimization of a $β$-VAE for ECG task-specific feature extraction,Viktor van der Valk; Douwe Atsma; Roderick Scherptong; Marius Staring,4,,,"Conference paper, 10 pages, 3 figures, 1 table",eess.SP,2023
2303.15885,https://arxiv.org/pdf/2303.15885.pdf,Multiple-level Green Noise Mask Design for Practical Fourier Phase Retrieval,Qiuliang Ye; Bingo Wing-Kuen Ling; Li-Wen Wang; Daniel Pak-Kong Lun,4,,,,eess.SP,2023
2303.15865,https://arxiv.org/pdf/2303.15865.pdf,Chloride Ion Erosion of Pre-Stressed Concrete Bridges in Cold Regions,Hongtao Cui; Yi Zhuo; Dongyuan Ke; Zhonglong Li; Shunlong Li,5,,,,eess.SP,2023
2303.15806,https://arxiv.org/pdf/2303.15806.pdf,Model-Predictive Control with NUP Priors,Raphael Keusch; Hans-Andrea Loeliger,2,,,,eess.SP,2023
2304.06033,https://arxiv.org/pdf/2304.06033.pdf,Quantifying the Impact of Data Characteristics on the Transferability of Sleep Stage Scoring Models,Akara Supratak; Peter Haddawy,2,,10.1016/j.artmed.2023.102540,,eess.SP,2023
2303.15759,https://arxiv.org/pdf/2303.15759.pdf,Performance Analysis of Non-ideal Wireless PBFT Networks with mmWave and Terahertz Signals,Haoxiang Luo; Xiangyue Yang; Hongfang Yu; Gang Sun; Shizhong Xu; Long Luo,6,,,"IEEE International Conference on Metaverse Computing, Networking and Applications (MetaCom) 2023",eess.SP,2023
2303.15701,https://arxiv.org/pdf/2303.15701.pdf,Local track irregularity identification based on multi-sensor time-frequency features of high-speed railway bridge accelerations,Ye Mo; Yi Zhuo; Shunlong Li,3,,,,eess.SP,2023
2303.15700,https://arxiv.org/pdf/2303.15700.pdf,Estimation of Scalar Field Distribution in the Fourier Domain,Alex S. Leong; Alexei T. Skvortsov,2,,,Add Section V-C,eess.SP,2023
2303.15686,https://arxiv.org/pdf/2303.15686.pdf,Multi-band Reconfigurable Holographic Surface Based ISAC Systems: Design and Optimization,Jingzhi Hu; Zhe Chen; Jun Luo,3,,,"6 pages, 4 figures, IEEE ICC",eess.SP,2023
2303.15588,https://arxiv.org/pdf/2303.15588.pdf,"Square Root LASSO: Well-posedness, Lipschitz stability and the tuning trade off",Aaron Berk; Simone Brugiapaglia; Tim Hoheisel,3,,,,eess.SP,2023
2304.06485,https://arxiv.org/pdf/2304.06485.pdf,CoRe-Sleep: A Multimodal Fusion Framework for Time Series Robust to Imperfect Modalities,Konstantinos Kontras; Christos Chatzichristos; Huy Phan; Johan Suykens; Maarten De Vos,5,,,"10 pages, 4 figures, 2 tables, journal",eess.SP,2023
2303.15407,https://arxiv.org/pdf/2303.15407.pdf,Dimensionality Collapse: Optimal Measurement Selection for Low-Error Infinite-Horizon Forecasting,Helmuth Naumer; Farzad Kamalabadi,2,"Proceedings of The 26th International Conference on Artificial Intelligence and Statistics, PMLR 206:6166-6198, 2023",,"33 Pages, 9 Figures, To appear in Proceedings of the 26th International Conference on Artificial Intelligence and Statistics (AISTATS) 2023",eess.SP,2023
2303.15176,https://arxiv.org/pdf/2303.15176.pdf,Performance of RIS-Aided Nearfield Localization under Beams Approximation from Real Hardware Characterization,Moustafa Rahal; Benoit Denis; Kamran Keykhosravi; Musa Furkan Keskin; Bernard Uguen; George C. Alexandropoulos; Henk Wymeersch,7,,,"27 pages, 8 figures, journal",eess.SP,2023
2304.06496,https://arxiv.org/pdf/2304.06496.pdf,EEGMatch: Learning with Incomplete Labels for Semi-Supervised EEG-based Cross-Subject Emotion Recognition,Rushuang Zhou; Weishan Ye; Zhiguo Zhang; Yanyang Luo; Li Zhang; Linling Li; Gan Huang; Yining Dong; Yuan-Ting Zhang; Zhen Liang,10,,,,eess.SP,2023
2303.15112,https://arxiv.org/pdf/2303.15112.pdf,Optimal Mixed-ADC arrangement for DOA Estimation via CRB using ULA,Xinnan Zhang; Yuanbo Cheng; Xiaolei Shang; Jun liu,4,,,"5 pages, 3 figures, accepted by ICASSP2023",eess.SP,2023
2303.16113,https://arxiv.org/pdf/2303.16113.pdf,Graph Neural Networks for Power Allocation in Wireless Networks with Full Duplex Nodes,Lili Chen; Jingge Zhu; Jamie Evans,3,ICC Workshops (2023) 277-282,10.1109/ICCWorkshops57953.2023.10283511,Published in 2023 IEEE International Conference on Communications Workshops (ICC Workshops),eess.SP,2023
2303.14989,https://arxiv.org/pdf/2303.14989.pdf,Regularized EM algorithm,Pierre Houdouin; Esa Ollila; Frederic Pascal,3,,,"ICASSP Conference, 4 pages, 8 figures",eess.SP,2023
2303.14986,https://arxiv.org/pdf/2303.14986.pdf,mSPD-NN: A Geometrically Aware Neural Framework for Biomarker Discovery from Functional Connectomics Manifolds,Niharika S. D'Souza; Archana Venkataraman,2,,,Accepted into IPMI 2023,eess.SP,2023
2303.14958,https://arxiv.org/pdf/2303.14958.pdf,Filter-informed Spectral Graph Wavelet Networks for Multiscale Feature Extraction and Intelligent Fault Diagnosis,Tianfu Li; Chuang Sun; Olga Fink; Yuangui Yang; Xuefeng Chen; Ruqiang Yan,6,"IEEE Transactions on Cybernetics,2023",10.1109/TCYB.2023.3256080,,eess.SP,2023
2303.14954,https://arxiv.org/pdf/2303.14954.pdf,"A collection of the data coding means and event coding means multiplexed over the 100BASE-T1 PMA sublayer, over a 10BASE-T/Te MAU-like entity, over a 10BASE-T1S PMA-like entity, and over the 10BASE-T1L PMA sublayer",Alexander Ivanov,1,,,"Bundle of 4 memos total, 16 pages total, 71 tables total",eess.SP,2023
2303.14851,https://arxiv.org/pdf/2303.14851.pdf,Dynamic Subspace Estimation with Grassmannian Geodesics,Cameron J. Blocker; Haroon Raja; Jeffrey A. Fessler; Laura Balzano,4,,,,eess.SP,2023
2304.06477,https://arxiv.org/pdf/2304.06477.pdf,Building Performance Simulations Can Inform IoT Privacy Leaks in Buildings,Alan Wang; Bradford Campbell; Arsalan Heydarian,3,,,,eess.SP,2023
2304.06474,https://arxiv.org/pdf/2304.06474.pdf,Attention-based Learning for Sleep Apnea and Limb Movement Detection using Wi-Fi CSI Signals,Chi-Che Chang; An-Hung Hsiao; Li-Hsiang Shen; Kai-Ten Feng; Chia-Yu Chen,5,,,,eess.SP,2023
2303.14795,https://arxiv.org/pdf/2303.14795.pdf,MRI Reconstruction with Side Information using Diffusion Models,Brett Levac; Ajil Jalal; Kannan Ramchandran; Jonathan I. Tamir,4,,,,eess.SP,2023
2303.14782,https://arxiv.org/pdf/2303.14782.pdf,False Target Detection in OFDM-based Joint RADAR-Communication Systems,Antonios Argyriou,1,,,Accepted in IEEE RadarConf 2023,eess.SP,2023
2303.14720,https://arxiv.org/pdf/2303.14720.pdf,Driver Profiling and Bayesian Workload Estimation Using Naturalistic Peripheral Detection Study Data,Nermin Caber; Bashar I. Ahmad; Jiaming Liang; Simon Godsill; Alexandra Bremers; Philip Thomas; David Oxtoby; Lee Skrypchuk,8,,,Accepted for IEEE Transactions on Intelligent Vehicles,eess.SP,2023
2303.14701,https://arxiv.org/pdf/2303.14701.pdf,Mathematical Characterization of Signal Semantics and Rethinking of the Mathematical Theory of Information,Guangming Shi; Dahua Gao; Shuai Ma; Minxi Yang; Yong Xiao; Xuemei Xie,6,,,,eess.SP,2023
2303.14640,https://arxiv.org/pdf/2303.14640.pdf,"NeurJSCC Enabled Semantic Communications: Paradigms, Applications, and Potentials",Sixian Wang; Jincheng Dai; Xiaoqi Qin; Kai Niu; Ping Zhang,5,,,,eess.SP,2023
2303.14637,https://arxiv.org/pdf/2303.14637.pdf,Improved Nonlinear Transform Source-Channel Coding to Catalyze Semantic Communications,Sixian Wang; Jincheng Dai; Xiaoqi Qin; Zhongwei Si; Kai Niu; Ping Zhang,6,,,,eess.SP,2023
2304.06512,https://arxiv.org/pdf/2304.06512.pdf,Investigating Skin Temperature-Based Overheating in mmWave Smartphones Power and Thermal Models for Optimal Non-Throttling Performance,Henglin Pu; Xingqi Wu,2,,,,eess.SP,2023
2304.06471,https://arxiv.org/pdf/2304.06471.pdf,Two Heads are Better than One: A Bio-inspired Method for Improving Classification on EEG-ET Data,Eric Modesitt; Ruiqi Yang; Qi Liu,3,,,"6 pages, 3 figures, HCI International 2023 Poster",eess.SP,2023
2303.14581,https://arxiv.org/pdf/2303.14581.pdf,Shapley-based Explainable AI for Clustering Applications in Fault Diagnosis and Prognosis,Joseph Cohen; Xun Huan; Jun Ni,3,Journal of Intelligent Manufacturing 35 (2024) 4071-4086,10.1007/s10845-024-02468-2,23 pages with 8 figures,eess.SP,2023
2304.06513,https://arxiv.org/pdf/2304.06513.pdf,Passive Radio Frequency-based 3D Indoor Positioning System via Ensemble Learning,Liangqi Yuan; Houlin Chen; Robert Ewing; Jia Li,4,,,DDDAS 2022,eess.SP,2023
2303.14540,https://arxiv.org/pdf/2303.14540.pdf,Multicarrier Rate-Splitting Multiple Access: Superiority of OFDM-RSMA over OFDMA and OFDM-NOMA,Mehmet Mert Sahin; Onur Dizdar; Bruno Clerckx; Huseyin Arslan,4,,,Updated version of published paper in IEEE Communications Letters with correction in optimization problem (17b),eess.SP,2023
2303.14400,https://arxiv.org/pdf/2303.14400.pdf,"Reconfigurable Intelligent Surface-Aided Full-Duplex mmWave MIMO: Channel Estimation, Passive and Hybrid Beamforming",Songjie Yang; Wanting Lyu; Yunis Xanthos; Zhongpei Zhang; Chadi Assi; Chau Yuen,6,,,,eess.SP,2023
2304.06490,https://arxiv.org/pdf/2304.06490.pdf,A New Paradigm for Device-free Indoor Localization: Deep Learning with Error Vector Spectrum in Wi-Fi Systems,Wen Liu; An-Hung Hsiao; Li-Hsiang Shen; Kai-Ten Feng,4,,,,eess.SP,2023
2303.16071,https://arxiv.org/pdf/2303.16071.pdf,Edge Selection and Clustering for Federated Learning in Optical Inter-LEO Satellite Constellation,Chih-Yu Chen; Li-Hsiang Shen; Kai-Ten Feng; Lie-Liang Yang; Jen-Ming Wu,5,,,,eess.SP,2023
2303.14351,https://arxiv.org/pdf/2303.14351.pdf,Hierarchical Multi-Agent Multi-Armed Bandit for Resource Allocation in Multi-LEO Satellite Constellation Networks,Li-Hsiang Shen; Yun Ho; Kai-Ten Feng; Lie-Liang Yang; Sau-Hsuan Wu; Jen-Ming Wu,6,,,,eess.SP,2023
2304.06475,https://arxiv.org/pdf/2304.06475.pdf,WiRiS: Transformer for RIS-Assisted Device-Free Sensing for Joint People Counting and Localization using Wi-Fi CSI,Wei-Yu Chung; Li-Hsiang Shen; Kai-Ten Feng; Yuan-Chun Lin; Shih-Cheng Lin; Sheng-Fuh Chang,6,,,,eess.SP,2023
2303.14320,https://arxiv.org/pdf/2303.14320.pdf,"A Survey on Model-based, Heuristic, and Machine Learning Optimization Approaches in RIS-aided Wireless Networks",Hao Zhou; Melike Erol-Kantarci; Yuanwei Liu; H. Vincent Poor,4,,,This paper has been accepted by IEEE Communications Surveys and Tutorials,eess.SP,2023
2303.14312,https://arxiv.org/pdf/2303.14312.pdf,GAN-RXA: A Practical Scalable Solution to Receiver-Agnostic Transmitter Fingerprinting,Tianyi Zhao; Shamik Sarkar; Enes Krijestorac; Danijela Cabric,4,,,,eess.SP,2023
2303.14082,https://arxiv.org/pdf/2303.14082.pdf,Deep Reinforcement Learning for Distributed Dynamic Coordinated Beamforming in Massive MIMO Cellular Networks,Jungang Ge; Ying-Chang Liang; Liao Zhang; Ruizhe Long; Sumei Sun,5,,,,eess.SP,2023
2303.14028,https://arxiv.org/pdf/2303.14028.pdf,Non-invasive urinary bladder volume estimation with artefact-suppressed bio-impedance measurements,Kanika Dheman; Stefan Walser; Philipp Mayer; Manuel Eggimann; Marko Kozomara; Denise Franke; Thomas Hermanns; Hugo Sax; Simone Schürle; Michele Magno,10,,,,eess.SP,2023
2303.14003,https://arxiv.org/pdf/2303.14003.pdf,Transthoracic super-resolution ultrasound localisation microscopy of myocardial vasculature in patients,Jipeng Yan; Biao Huang; Johanna Tonko; Matthieu Toulemonde; Joseph Hansen-Shearer; Qingyuan Tan; Kai Riemer; Konstantinos Ntagiantas; Rasheda A Chowdhury; Pier Lambiase; Roxy Senior; Meng-Xing Tang,12,,10.1038/s41551-024-01206-6,"22 pages, 10 figures",eess.SP,2023
2303.13915,https://arxiv.org/pdf/2303.13915.pdf,Benchmarking the Impact of Noise on Deep Learning-based Classification of Atrial Fibrillation in 12-Lead ECG,Theresa Bender; Philip Gemke; Ennio Idrobo-Avila; Henning Dathe; Dagmar Krefting; Nicolai Spicher,6,,10.3233/SHTI230321,to be published in proceedings of Medical Informatics Europe 2023,eess.SP,2023
2303.13909,https://arxiv.org/pdf/2303.13909.pdf,Wave-U-Net Discriminator: Fast and Lightweight Discriminator for Generative Adversarial Network-Based Speech Synthesis,Takuhiro Kaneko; Hirokazu Kameoka; Kou Tanaka; Shogo Seki,4,,,Accepted to ICASSP 2023. Project page: https://www.kecl.ntt.co.jp/people/kaneko.takuhiro/projects/waveunetd/,eess.SP,2023
2304.06493,https://arxiv.org/pdf/2304.06493.pdf,Fault diagnosis for PV arrays considering dust impact based on transformed graphical feature of characteristic curves and convolutional neural network with CBAM modules,Jiaqi Qu; Lu Wei; Qiang Sun; Hamidreza Zareipour; Zheng Qian,5,,,,eess.SP,2023
2303.13870,https://arxiv.org/pdf/2303.13870.pdf,A Novel Metric for mMIMO Base Station Association for Aerial Highway Systems,Matteo Bernabè; David López Pérez; Nicola Piovesan; Giovanni Geraci; David Gesbert,5,,,To be published in IEEE International Conference on Communications Workshop 2023,eess.SP,2023
2303.13860,https://arxiv.org/pdf/2303.13860.pdf,Generalized Sparse Regression Codes for Short Block Lengths,Madhusudan Kumar Sinha; Arun Pachai Kannu,2,,,arXiv admin note: text overlap with arXiv:2102.03489,eess.SP,2023
2303.13816,https://arxiv.org/pdf/2303.13816.pdf,Pi-ViMo: Physiology-inspired Robust Vital Sign Monitoring using mmWave Radars,Bo Zhang; Boyu Jiang; Rong Zheng; Xiaoping Zhang; Jun Li; Qiang Xu,6,,,,eess.SP,2023
2303.13806,https://arxiv.org/pdf/2303.13806.pdf,Quadrature Spatial Scattering Modulation for mmWave Transmission,Xusheng Zhu; Wen Chen; Zhendong Li; Qingqing Wu; Jun Li,5,,,,eess.SP,2023
2303.13782,https://arxiv.org/pdf/2303.13782.pdf,Communication-efficient Personalized Federated Edge Learning for Massive MIMO CSI Feedback,Yiming Cui; Jiajia Guo; Chao-Kai Wen; Shi Jin,4,,,"13 pages, 13 figures",eess.SP,2023
2303.13686,https://arxiv.org/pdf/2303.13686.pdf,Mixed-Variable PSO with Fairness on Multi-Objective Field Data Replication in Wireless Networks,Dun Yuan; Yujin Nam; Amal Feriani; Abhisek Konar; Di Wu; Seowoo Jang; Xue Liu; Greg Dudek,8,,,Accepted in International Conference on Communications (ICC) 2023,eess.SP,2023
2303.13685,https://arxiv.org/pdf/2303.13685.pdf,Attention-based Speech Enhancement Using Human Quality Perception Modelling,Khandokar Md. Nayem; Donald S. Williamson,2,,,"11 pages, 4 figures, 3 tables, submitted in journal TASLP 2023",eess.SP,2023
2303.15221,https://arxiv.org/pdf/2303.15221.pdf,Digital Twin of a Network and Operating Environment Using Augmented Reality,Haoshuo Chen; Xiaonan Xu; Jesse E. Simsarian; Mijail Szczerban; Rob Harby; Roland Ryf; Mikael Mazur; Lauren Dallachiesa; Nicolas K. Fontaine; John Cloonan; Jim Sandoz; David T. Neilson,12,,,,eess.SP,2023
2303.13609,https://arxiv.org/pdf/2303.13609.pdf,Multi-Antenna Dual-Blind Deconvolution for Joint Radar-Communications via SoMAN Minimization,Roman Jacome; Edwin Vargas; Kumar Vijay Mishra; Brian M. Sadler; Henry Arguello,5,,,"30 pages, 7 figures",eess.SP,2023
2303.13393,https://arxiv.org/pdf/2303.13393.pdf,Synthetic aperture radar imaging below a random rough surface,Arnold D. Kim; Chrysoula Tsogka,2,,,"24 pages, 11 figures",eess.SP,2023
2303.13388,https://arxiv.org/pdf/2303.13388.pdf,Damage detection of high-speed railway box girder using train-induced dynamic responses,Xin Wang; Yi Zhuo; Shunlong Li,3,,,,eess.SP,2023
2303.13381,https://arxiv.org/pdf/2303.13381.pdf,Cosys-AirSim: A Real-Time Simulation Framework Expanded for Complex Industrial Applications,Wouter Jansen; Erik Verreycken; Anthony Schenck; Jean-Edouard Blanquart; Connor Verhulst; Nico Huebel; Jan Steckel,7,,,"Presented at Annual Modeling and Simulation Conference, ANNSIM 2023, https://ieeexplore.ieee.org/abstract/document/10155352",eess.SP,2023
2304.06519,https://arxiv.org/pdf/2304.06519.pdf,Secure Federated Learning for Cognitive Radio Sensing,Malgorzata Wasilewska; Hanna Bogucka; H. Vincent Poor,3,"IEEE Communications Magazine, Vol. 61, no. 3, March 2023, pp. 68 - 73",10.1109/MCOM.001.2200465,"7 pages, 6 figures",eess.SP,2023
2303.13264,https://arxiv.org/pdf/2303.13264.pdf,Modular CSI Quantization for FDD Massive MIMO Communication,Jialing Liao; Roope Vehkalahti; Tefjol Pllaha; Wei Han; Olav Tirkkonen,5,,,"15 pages,9 figures, to appear in TWC",eess.SP,2023
2304.06495,https://arxiv.org/pdf/2304.06495.pdf,An embedding for EEG signals learned using a triplet loss,Pierre Guetschel; Théodore Papadopoulo; Michael Tangermann,3,,,"23 pages, 11 figures, 5 appendix pages, 6 appendix figures, work conducted in 2020-2021 during an ARPE (https://ens-paris-saclay.fr/en/masters/ens-paris-saclay-degree/year-pre-doctoral-research-abroad-arpe)",eess.SP,2023
2303.13067,https://arxiv.org/pdf/2303.13067.pdf,5G-Aided RTK Positioning in GNSS-Deprived Environments,Pinjun Zheng; Xing Liu; Tarig Ballal; Tareq Y. Al-Naffouri,4,,,,eess.SP,2023
2303.13046,https://arxiv.org/pdf/2303.13046.pdf,Quantized Phase Alignment by Discrete Phase Shifts for Reconfigurable Intelligent Surface-Assisted Communication Systems,Jian Sang; Jifeng Lan; Mingyong Zhou; Boning Gao; Wankai Tang; Xiao Li; Xinping Yi; Shi Jin,8,,,,eess.SP,2023
